# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.125     0.094247780       5525.1225      0.23432874
0.125      0.10995574       4539.2333      0.30570779
0.125      0.12566371       3894.4065      0.39150845
0.125      0.14137167       3100.0165      0.44373269
0.125      0.15707963       2803.8713      0.55053885
0.125      0.17278760       2526.1446      0.66018576
0.125      0.18849556       2158.4871      0.73235743
0.125      0.20420352       2021.3669      0.87197716
0.125      0.21991149       1823.2473      0.98233490
0.125      0.23561945       1648.2333       1.0922508
0.125      0.25132741       1553.7973       1.2496379
0.125      0.26703538       1391.3179       1.3421561
0.125      0.28274334       1320.3840       1.5119856
0.125      0.29845130       1232.8063       1.6602960
0.125      0.31415927       1155.3149       1.8147643
0.125      0.32986723       1088.6852       1.9796577
0.125      0.34557519       1020.4185       2.1334195
0.125      0.36128316       974.60057       2.3283060
0.125      0.37699112       935.77018       2.5399947
0.125      0.39269908       885.27882       2.7160014
0.125      0.40840704       842.91758       2.9089419
0.125      0.42411501       817.30659       3.1586840
0.125      0.43982297       789.47458       3.4028447
0.125      0.45553093       732.23929       3.5065248
0.125      0.47123890       728.22788       3.8606547
0.125      0.48694686       681.43506       3.9860198
0.125      0.50265482       674.92662       4.3424655
0.125      0.51836279       651.61727       4.5979506
0.125      0.53407075       627.51959       4.8427709
0.125      0.54977871       595.62009       5.0142197
0.125      0.56548668       580.68042       5.3195461
0.125      0.58119464       585.86378       5.8268214
0.125      0.59690260       558.03967       6.0123708
0.125      0.61261057       555.94745       6.4752636
0.125      0.62831853       540.41122       6.7910077
0.125      0.64402649       522.60274       7.0721773
0.125      0.65973446       518.50134       7.5427141
0.125      0.67544242       505.33997       7.8889446
0.125      0.69115038       493.81352       8.2594455
0.125      0.70685835       479.96942       8.5877818
0.125      0.72256631       464.48855       8.8772490
0.125      0.73827427       451.19650       9.1979106
0.125      0.75398224       447.90889       9.7262019
0.125      0.76969020       434.11827       10.028274
0.125      0.78539816       428.26526       10.511211
0.125      0.80110613       420.82628       10.960826
0.125      0.81681409       414.60700       11.446601
0.125      0.83252205       408.72531       11.947830
0.125      0.84823002       400.95105       12.396598
0.125      0.86393798       389.96105       12.739113
0.125      0.87964594       380.53056       13.121501
0.125      0.89535391       376.66784       13.696607
0.125      0.91106187       372.06744       14.253960
0.125      0.92676983       365.81728       14.751974
0.125      0.94247780       356.86612       15.135228
0.125      0.95818576       350.72950       15.631178
0.125      0.97389372       348.13961       16.291400
0.125      0.98960169       341.79632       16.781042
0.125       1.0053096       333.51870       17.166826
0.125       1.0367256       324.98266       18.345176
0.125       1.0681415       315.21715       19.461059
0.125       1.0995574       311.29475       20.965045
0.125       1.1309734       294.91294       21.613306
0.125       1.1623893       289.32271       23.020119
0.125       1.1938052       279.97355       24.131686
0.125       1.2252211       274.81602       25.606825
0.125       1.2566371       264.96120       26.636806
0.125       1.2880530       254.78451       27.583189
0.125       1.3194689       249.95383       29.088917
0.125       1.3508848       246.62714       30.801092
0.125       1.3823008       238.78572       31.951133
0.125       1.4137167       237.23784       33.957944
0.125       1.4451326       227.02593       34.711136
0.125       1.4765485       221.55125       36.131638
0.125       1.5079645       216.19631       37.557084
0.125       1.5393804       208.72614       38.573137
0.125       1.5707963       206.33124       40.513044
0.125       1.6022123       199.46551       41.562170
0.125       1.6336282       194.16020       42.883489
0.125       1.6650441       192.29817       44.969975
0.125       1.6964600       188.30583       46.576293
0.125       1.7278760       182.02112       47.569625
0.125       1.7592919       178.87364       49.343541
0.125       1.7907078       175.98041       51.192786
0.125       1.8221237       171.57465       52.584407
0.125       1.8535397       167.25867       53.959080
0.125       1.8849556       163.13499       55.350398
0.125       1.9163715       159.68385       56.933828
0.125       1.9477874       153.63289       57.514737
0.125       1.9792034       151.72390       59.593037
0.125       2.0106193       149.80434       61.685658
0.125       2.0734512       144.25747       65.146335
0.125       2.1362830       137.04928       67.689822
0.125       2.1991149       130.07126       70.080202
0.125       2.2619467       123.37788       72.336032
0.125       2.3247786       119.14121       75.836285
0.125       2.3876104       114.62602       79.039445
0.125       2.4504423       111.56126       83.160501
0.125       2.5132741       107.19705       86.212987
0.125       2.5761060       102.23689       88.546025
0.125       2.6389378       99.076032       92.241496
0.125       2.7017697       94.602712       94.518934
0.125       2.7646015       91.218069       97.644721
0.125       2.8274334       87.441341       100.13000
0.125       2.8902652       84.797856       103.72137
0.125       2.9530971       81.240826       105.99314
0.125       3.0159289       79.165297       110.01918
0.125       3.0787608       76.458580       113.03796
0.125       3.1415927       73.710651       115.78442
0.125       3.2044245       71.534905       119.24451
0.125       3.2672564       69.489146       122.78261
0.125       3.3300882       67.896183       127.02314
0.125       3.3929201       64.990333       128.59969
0.125       3.4557519       62.846369       131.39478
0.125       3.5185838       61.615244       135.97596
0.125       3.5814156       59.298455       137.99960
0.125       3.6442475       57.679289       141.42095
0.125       3.7070793       55.902563       144.27717
0.125       3.7699112       54.493187       147.91282
0.125       3.8327430       52.118459       148.65891
0.125       3.8955749       51.517312       154.29012
0.125       3.9584067       50.038736       157.23088
0.125       4.0212386       48.389176       159.40356
0.125       4.1469023       45.680668       165.03426
0.125       4.2725660       43.083791       170.23565
0.125       4.3982297       40.910341       176.33442
0.125       4.5238934       37.978929       178.13533
0.125       4.6495571       37.754831       192.25496
0.125       4.7752208       35.059476       193.39982
0.125       4.9008845       33.864734       201.94883
0.125       5.0265482       31.599118       203.30815
0.125       5.1522120       30.650599       212.36864
0.125       5.2778757       29.532656       219.96330
0.125       5.4035394       27.975041       223.60213
0.125       5.5292031       26.823841       229.70944
0.125       5.6548668       25.697360       235.41054
0.125       5.7805305       24.877734       243.43564
0.125       5.9061942       24.052425       251.04541
0.125       6.0318579       22.916508       254.78391
0.125       6.1575216       21.869408       258.65752
0.125       6.2831853       21.200506       266.41341
0.125       6.4088490       20.453230       272.75473
0.125       6.5345127       19.680083       278.18699
0.125       6.6601764       18.887070       282.67802
0.125       6.7858401       18.272522       289.25417
0.125       6.9115038       17.542751       293.41723
0.125       7.0371675       17.086059       301.65174
0.125       7.1628313       16.440388       306.08109
0.125       7.2884950       15.797833       309.87130
0.125       7.4141587       15.124005       312.26457
0.125       7.5398224       14.926398       324.12208
0.125       7.6654861       14.426127       329.18430
