# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.750       245.29555    0.0083758244       6262.7757
1.750       249.31679    0.0082749872       6496.6906
1.750       253.33803    0.0078869315       6496.5009
1.750       257.35927    0.0075455434       6515.9873
1.750       265.40175    0.0071579600       6779.0816
1.750       273.44422    0.0071902174       7447.6378
1.750       281.48670    0.0063070309       7126.3782
1.750       289.52918    0.0062956332       7740.8151
1.750       297.57166    0.0052359455       6989.4027
1.750       305.61413    0.0060650191       8770.4674
1.750       313.65661    0.0073933190       11557.743
1.750       321.69909    0.0056930681       9602.0978
1.750       329.74156    0.0064740259       11758.875
1.750       337.78404    0.0067487143       13176.761
1.750       345.82652    0.0058332652       12222.410
1.750       353.86900    0.0048702016       10933.136
1.750       361.91147    0.0045991680       11044.768
1.750       369.95395    0.0042257506       10839.697
1.750       377.99643    0.0050348125       13775.794
1.750       386.03891    0.0048394611       14104.591
1.750       394.08138    0.0044409220       13768.961
1.750       402.12386    0.0040251419       13259.617
1.750       410.16634    0.0037338315       13052.840
1.750       418.20881    0.0041667614       15440.040
1.750       426.25129    0.0037700834       14791.709
1.750       434.29377    0.0032976369       13684.341
1.750       442.33625    0.0040333401       17684.496
1.750       450.37872    0.0031082884       14385.506
1.750       458.42120    0.0032409417       15817.417
1.750       466.46368    0.0023745184       12209.540
1.750       474.50615    0.0031935600       17285.060
1.750       482.54863    0.0033409122       19017.726
1.750       490.59111    0.0026676435       15957.214
1.750       498.63359    0.0024327169       15279.404
1.750       506.67606    0.0028565287       18823.484
1.750       514.71854    0.0023557877       16274.807
1.500     0.015707963       2740.1973   0.00053803648
1.500     0.031415927       6530.9715     0.010258826
1.500     0.047123890       3294.5087     0.017465632
1.500     0.062831853       2832.9290     0.035599636
1.500     0.078539816       2114.4199     0.051895672
1.500     0.094247780       1589.0167     0.067392585
1.500      0.10995574       1300.2968     0.087572250
1.500      0.12566371       1163.5334      0.11697114
1.500      0.14137167       854.00168      0.12224079
1.500      0.15707963       744.16851      0.14611715
1.500      0.17278760       660.12097      0.17251683
1.500      0.18849556       593.27051      0.20129194
1.500      0.20420352       522.81029      0.22552987
1.500      0.21991149       470.49910      0.25349698
1.500      0.23561945       413.75755      0.27418873
1.500      0.25132741       387.54496      0.31168215
1.500      0.26703538       335.37603      0.32352562
1.500      0.28274334       310.67377      0.35575581
1.500      0.29845130       278.20387      0.37467426
1.500      0.31415927       255.81409      0.40183183
1.500      0.32986723       235.73462      0.42865821
1.500      0.34557519       211.56876      0.44233313
1.500      0.36128316       204.53605      0.48863353
1.500      0.37699112       189.07978      0.51322605
1.500      0.39269908       174.70048      0.53597436
1.500      0.40840704       167.94435      0.57958259
1.500      0.42411501       155.52146      0.60105127
1.500      0.43982297       145.98907      0.62925159
1.500      0.45553093       139.68535      0.66892086
1.500      0.47123890       133.40235      0.70722423
1.500      0.48694686       123.25947      0.72100001
1.500      0.50265482       118.97588      0.76548862
1.500      0.51836279       113.28435      0.79935857
1.500      0.53407075       108.40549      0.83660014
1.500      0.54977871       104.98363      0.88380325
1.500      0.56548668       99.813524      0.91438013
1.500      0.58119464       97.325785      0.96797241
1.500      0.59690260       90.904703      0.97941563
1.500      0.61261057       88.489629       1.0306616
1.500      0.62831853       85.263873       1.0714574
1.500      0.64402649       81.586708       1.1040808
1.500      0.65973446       78.001369       1.1346972
1.500      0.67544242       76.647874       1.1965625
1.500      0.69115038       73.956148       1.2369786
1.500      0.70685835       71.213924       1.2741846
1.500      0.72256631       68.819099       1.3152623
1.500      0.73827427       67.044445       1.3667411
1.500      0.75398224       64.960272       1.4105921
1.500      0.76969020       63.607835       1.4693618
1.500      0.78539816       61.510899       1.5097046
1.500      0.80110613       59.781650       1.5570706
1.500      0.81681409       58.251942       1.6082380
1.500      0.83252205       56.237560       1.6439325
1.500      0.84823002       54.676076       1.6904740
1.500      0.86393798       53.446758       1.7459802
1.500      0.87964594       51.763993       1.7849323
1.500      0.89535391       50.880791       1.8501559
1.500      0.91106187       50.053661       1.9175634
1.500      0.92676983       48.460374       1.9542166
1.500      0.94247780       47.554406       2.0168537
1.500      0.95818576       46.123284       2.0556048
1.500      0.97389372       45.501352       2.1292628
1.500      0.98960169       44.072048       2.1637883
1.500       1.0053096       43.549790       2.2415884
1.500       1.0367256       42.314621       2.3886480
1.500       1.0681415       40.313220       2.4888809
1.500       1.0995574       38.610787       2.6003551
1.500       1.1309734       37.085112       2.7178593
1.500       1.1623893       35.828623       2.8507240
1.500       1.1938052       34.889429       3.0072153
1.500       1.2252211       33.066158       3.0810407
1.500       1.2566371       32.427225       3.2599402
1.500       1.2880530       31.190612       3.3767223
1.500       1.3194689       30.323374       3.5289481
1.500       1.3508848       29.597305       3.6963868
1.500       1.3823008       28.838381       3.8587691
1.500       1.4137167       27.878230       3.9904568
1.500       1.4451326       26.920300       4.1159801
1.500       1.4765485       26.899061       4.3868277
1.500       1.5079645       25.591187       4.4456372
1.500       1.5393804       25.352533       4.6852144
1.500       1.5707963       24.433282       4.7974636
1.500       1.6022123       24.253246       5.0535931
1.500       1.6336282       23.358067       5.1590151
1.500       1.6650441       22.498705       5.2614446
1.500       1.6964600       22.216540       5.4951251
1.500       1.7278760       21.810741       5.7000460
1.500       1.7592919       21.200106       5.8481970
1.500       1.7907078       20.821711       6.0570457
1.500       1.8221237       20.280578       6.2156161
1.500       1.8535397       20.007114       6.4544667
1.500       1.8849556       19.655030       6.6687945
1.500       1.9163715       19.048687       6.7916364
1.500       1.9477874       18.682821       6.9941895
1.500       1.9792034       18.654570       7.3270097
1.500       2.0106193       17.957785       7.3945639
1.500       2.0734512       17.437006       7.8745110
1.500       2.1362830       16.471119       8.1352278
1.500       2.1991149       16.033434       8.6385438
1.500       2.2619467       15.476298       9.0737010
1.500       2.3247786       14.863477       9.4609652
1.500       2.3876104       14.379687       9.9153967
1.500       2.4504423       13.860013       10.331594
1.500       2.5132741       13.491104       10.850190
1.500       2.5761060       13.183051       11.417667
1.500       2.6389378       12.609443       11.739609
1.500       2.7017697       12.429440       12.418433
1.500       2.7646015       11.999375       12.844775
1.500       2.8274334       11.492121       13.159748
1.500       2.8902652       11.291781       13.811657
1.500       2.9530971       10.888016       14.205359
1.500       3.0159289       10.566408       14.684561
1.500       3.0787608       10.202483       15.083565
1.500       3.1415927       10.026858       15.750151
1.500       3.2044245       9.8193903       16.368351
1.500       3.2672564       9.5789535       16.925362
1.500       3.3300882       9.2402214       17.287009
1.500       3.3929201       8.8777340       17.566825
1.500       3.4557519       8.7950729       18.388122
1.500       3.5185838       8.4347508       18.614278
1.500       3.5814156       8.2616291       19.226495
1.500       3.6442475       8.0870782       19.828300
1.500       3.7070793       7.8312734       20.211488
1.500       3.7699112       7.7073096       20.920228
1.500       3.8327430       7.4618747       21.283709
1.500       3.8955749       7.3180549       21.916974
1.500       3.9584067       7.1077907       22.333981
1.500       4.0212386       6.9137936       22.775410
