# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.750       8.0424772       4.8303261       127.29643
0.750       8.2938046       4.5401183       131.21964
0.750       8.5451320       4.3022512       135.99481
0.750       8.7964594       4.1127746       141.81719
0.750       9.0477868       3.7915558       142.27048
0.750       9.2991143       3.5528047       144.73259
0.750       9.5504417       3.4274788       151.25697
0.750       9.8017691       3.2406816       154.60375
0.750       10.053096       3.0778087       158.42052
0.750       10.304424       2.8911217       160.25360
0.750       10.555751       2.7182954       161.96992
0.750       10.807079       2.6753220       171.06898
0.750       11.058406       2.4891064       170.52628
0.750       11.309734       2.4236857       177.62483
0.750       11.561061       2.2954610       179.69386
0.750       11.812388       2.1696523       181.16469
0.750       12.063716       2.0985090       186.64845
0.750       12.315043       1.9991083       189.15351
0.750       12.566371       1.8925098       190.25584
0.750       12.817698       1.8551583       197.91620
0.750       13.069025       1.7611989       199.16283
0.750       13.320353       1.6933304       202.74920
0.750       13.571680       1.6302230       206.45155
0.750       13.823008       1.5614674       208.93483
0.750       14.074335       1.4960249       211.29671
0.750       14.325663       1.4450819       215.23201
0.750       14.576990       1.3686521       214.76667
0.750       14.828317       1.3399101       221.32044
0.750       15.079645       1.3042208       226.56599
0.750       15.330972       1.2443272       227.15062
0.750       15.582300       1.1977323       229.57503
0.750       15.833627       1.1557877       232.42860
0.750       16.084954       1.1194331       236.00863
0.750       16.587609       1.0681585       246.97747
0.750       17.090264      0.96946121       245.15853
0.750       17.592919      0.92913992       256.30972
0.750       18.095574      0.85867571       257.76058
0.750       18.598229      0.81338454       265.08241
0.750       19.100883      0.76583289       270.37382
0.750       19.603538      0.71692732       273.62059
0.750       20.106193      0.67924712       279.69687
0.750       20.608848      0.64990361       288.19095
0.750       21.111503      0.61494966       293.13472
0.750       21.614157      0.59122378       302.43851
0.750       22.116812      0.54890370       300.83891
0.750       22.619467      0.52320387       306.75264
0.750       23.122122      0.50138816       313.99837
0.750       23.624777      0.47291840       315.90726
0.750       24.127432      0.45345732       322.65616
0.750       24.630086      0.43144311       326.58152
0.750       25.132741      0.41112968       330.65011
0.750       25.635396      0.39257731       335.05457
0.750       26.138051      0.37521367       339.44429
0.750       26.640706      0.36004546       344.87743
0.750       27.143361      0.34033621       344.80159
0.750       27.646015      0.32360592       346.40516
0.750       28.148670      0.31547351       356.45672
0.750       28.651325      0.29892922       356.18265
0.750       29.153980      0.29177696       366.28135
0.750       29.656635      0.27921980       368.96237
0.750       30.159289      0.26606738       369.76450
0.750       30.661944      0.25761147       376.21364
0.750       31.164599      0.24922337       382.15862
0.750       31.667254      0.23850981       383.71407
0.750       32.169909      0.22722969       383.25235
0.750       33.175218      0.21082878       389.97928
0.750       34.180528      0.19647866       397.48610
0.750       35.185838      0.18180614       401.21993
0.750       36.191147      0.17438556       418.78183
0.750       37.196457      0.16219624       422.87867
0.750       38.201767      0.14892931       420.63051
0.750       39.207076      0.13837042       422.48072
0.750       40.212386      0.13579795       447.34543
0.750       41.217696      0.12484089       442.87201
0.750       42.223005      0.11844051       451.66658
0.750       43.228315      0.11227648       459.47722
0.750       44.233625      0.10538538       462.07045
0.750       45.238934     0.099928499       468.70190
0.750       46.244244     0.092330321       462.58085
0.750       47.249554     0.088647910       473.73109
0.750       48.254863     0.082857541       471.65622
0.750       49.260173     0.078397553       474.74518
0.750       50.265482     0.075991096       488.92533
0.750       51.270792     0.071848877       490.56925
0.750       52.276102     0.066259156       479.54100
0.750       53.281411     0.064781475       496.41884
0.750       54.286721     0.061893458       501.64425
0.750       55.292031     0.058852198       503.98844
0.750       56.297340     0.055261643       499.52552
0.750       57.302650     0.052996981       505.17926
0.750       58.307960     0.050410514       506.26152
0.750       59.313269     0.049202158       520.12772
0.750       60.318579     0.046165150       513.26047
0.750       61.323889     0.044854484       524.04090
0.750       62.329198     0.042582086       522.36229
0.750       63.334508     0.040179399       517.12424
0.750       64.339818     0.039089351       527.43409
0.750       66.350437     0.036140494       534.80531
0.750       68.361056     0.032167318       520.60868
0.750       70.371675     0.030179072       532.80687
0.750       72.382295     0.027595052       530.14969
0.750       74.392914     0.025773489       537.57392
0.750       76.403533     0.024407103       551.47626
0.750       78.414153     0.022766619       556.09905
0.750       80.424772     0.020365073       536.69276
0.750       82.435391     0.019178684       544.28976
0.750       84.446011     0.018027262       549.96803
0.750       86.456630     0.016639925       544.77421
0.750       88.467249     0.015546841       545.33074
0.750       90.477868     0.014741672       553.15149
0.750       92.488488     0.013731154       550.35171
0.750       94.499107     0.012600662       538.69972
0.750       96.509726     0.011763819       535.71258
0.750       98.520346     0.010881930       527.17399
0.750       100.53096     0.010286880       529.48478
0.750       102.54158    0.0099850361       545.40607
0.750       104.55220    0.0093660830       542.28530
0.750       106.56282    0.0085381438       523.42068
0.750       108.57344    0.0082106712       532.37756
0.750       110.58406    0.0076473742       523.91425
0.750       112.59468    0.0072571145       524.79278
0.750       114.60530    0.0067182273       512.31734
0.750       116.61592    0.0063767297       512.32056
0.750       118.62654    0.0060886403       514.91572
0.750       120.63716    0.0057182971       508.60458
0.750       122.64778    0.0056226760       525.52376
0.750       124.65840    0.0051609002       506.47770
0.750       126.66902    0.0049427058       508.91612
0.750       128.67964    0.0046022363       496.78518
0.750       132.70087    0.0042566650       503.91940
0.750       136.72211    0.0038612446       499.93536
0.750       140.74335    0.0034541343       487.85768
0.750       144.76459    0.0033566183       515.89254
0.750       148.78583    0.0026844362       447.92783
0.750       152.80707    0.0026280401       475.04260
0.750       156.82831    0.0023217368       453.68727
0.750       160.84954    0.0020626815       434.87249
0.750       164.87078    0.0020448705       464.26630
0.750       168.89202    0.0017443492       425.72689
0.750       172.91326    0.0017067960       447.03011
0.750       176.93450    0.0013233048       371.33654
0.750       180.95574    0.0014805919       444.44978
0.750       184.97698    0.0012197845       391.11672
0.750       188.99821    0.0011463382       392.06323
0.750       193.01945    0.0010679059       389.05095
0.750       197.04069    0.0011027575       427.38378
0.750       201.06193   0.00090049671       370.80188
0.750       205.08317   0.00077841406       340.15040
0.750       209.10441   0.00081255039       376.36577
0.750       213.12565   0.00082122181       402.75215
0.750       217.14688   0.00067056810       347.83554
0.750       221.16812   0.00059867968       328.11975
0.750       225.18936   0.00066790109       386.39013
0.750       229.21060   0.00052093992       317.80592
0.750       233.23184   0.00043357071       278.67224
0.750       237.25308   0.00058064125       392.83820
0.750       241.27432   0.00054952808       391.01501
0.750       245.29555   0.00046339222       346.48786
0.750       249.31679   0.00044715196       351.05890
0.750       253.33803   0.00035127648       289.34801
