# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.500       6.2831853      0.89738535       11.276877
2.500       6.4088490      0.88428142       11.792364
2.500       6.5345127      0.85270414       12.053364
2.500       6.6601764      0.82088796       12.286024
2.500       6.7858401      0.79706932       12.617614
2.500       6.9115038      0.78604089       13.147194
2.500       7.0371675      0.76892270       13.575212
2.500       7.1628313      0.73769033       13.734046
2.500       7.2884950      0.72319478       14.185319
2.500       7.4141587      0.70402538       14.535976
2.500       7.5398224      0.68648628       14.906836
2.500       7.6654861      0.66348949       15.139914
2.500       7.7911498      0.65585433       15.713839
2.500       7.9168135      0.63214396       15.890498
2.500       8.0424772      0.61552167       16.221205
2.500       8.2938046      0.59274377       17.131629
2.500       8.5451320      0.56368317       17.818111
2.500       8.7964594      0.53713110       18.521420
2.500       9.0477868      0.50687565       19.019486
2.500       9.2991143      0.49075974       19.992354
2.500       9.5504417      0.46790143       20.648809
2.500       9.8017691      0.45177614       21.552961
2.500       10.053096      0.42522078       21.886902
2.500       10.304424      0.41592965       23.054796
2.500       10.555751      0.39317604       23.427436
2.500       10.807079      0.37093961       23.719112
2.500       11.058406      0.36091000       24.725597
2.500       11.309734      0.34821325       25.519530
2.500       11.561061      0.33597266       26.300698
2.500       11.812388      0.32412910       27.064589
2.500       12.063716      0.30884650       27.469847
2.500       12.315043      0.29584633       27.992667
2.500       12.566371      0.28654329       28.806473
2.500       12.817698      0.27515712       29.354935
2.500       13.069025      0.26588081       30.066776
2.500       13.320353      0.25965507       31.089537
2.500       13.571680      0.24960977       31.610597
2.500       13.823008      0.24517977       32.806700
2.500       14.074335      0.23542047       33.250497
2.500       14.325663      0.22734235       33.860608
2.500       14.576990      0.21892407       34.353211
2.500       14.828317      0.21377907       35.311085
2.500       15.079645      0.20762109       36.067418
2.500       15.330972      0.19879365       36.289573
2.500       15.582300      0.19303647       37.000217
2.500       15.833627      0.18923209       38.054523
2.500       16.084954      0.18337753       38.661250
2.500       16.587609      0.17480319       40.417644
2.500       17.090264      0.16404869       41.484833
2.500       17.592919      0.15468649       42.671346
2.500       18.095574      0.14870626       44.639219
2.500       18.598229      0.14338108       46.727962
2.500       19.100883      0.13701609       48.372908
2.500       19.603538      0.12921913       49.317432
2.500       20.106193      0.12486588       51.416626
2.500       20.608848      0.11684666       51.814068
2.500       21.111503      0.11398971       54.336709
2.500       21.614157      0.10739400       54.937037
2.500       22.116812      0.10428906       57.157944
2.500       22.619467     0.098478003       57.737317
2.500       23.122122     0.096344014       60.336214
2.500       23.624777     0.091873379       61.370984
2.500       24.127432     0.089094647       63.395021
2.500       24.630086     0.086005636       65.102097
2.500       25.132741     0.082790321       66.583927
2.500       25.635396     0.080772532       68.937265
2.500       26.138051     0.077716310       70.307560
2.500       26.640706     0.073521184       70.423877
2.500       27.143361     0.070921809       71.852339
2.500       27.646015     0.069459904       74.353612
2.500       28.148670     0.067472616       76.237993
2.500       28.651325     0.064345064       76.668970
2.500       29.153980     0.063103815       79.217188
2.500       29.656635     0.061130156       80.777677
2.500       30.159289     0.059294529       82.403982
2.500       30.661944     0.057738592       84.320955
2.500       31.164599     0.056051284       85.948928
2.500       31.667254     0.055401626       89.130016
2.500       32.169909     0.052596177       88.710274
2.500       33.175218     0.049861017       92.230118
2.500       34.180528     0.047772197       96.645532
2.500       35.185838     0.044056848       97.227108
2.500       36.191147     0.043020415       103.31227
2.500       37.196457     0.040271303       104.99550
2.500       38.201767     0.037748433       106.61530
2.500       39.207076     0.036837219       112.47357
2.500       40.212386     0.035531970       117.04937
2.500       41.217696     0.033888414       120.21887
2.500       42.223005     0.032265370       123.04227
2.500       43.228315     0.031354049       128.31245
2.500       44.233625     0.029959639       131.36039
2.500       45.238934     0.028898837       135.54631
2.500       46.244244     0.027119504       135.87046
2.500       47.249554     0.026701952       142.69423
2.500       48.254863     0.025371927       144.42653
2.500       49.260173     0.024481416       148.24996
2.500       50.265482     0.023707494       152.53358
2.500       51.270792     0.022513267       153.71592
2.500       52.276102     0.021932066       158.73013
2.500       53.281411     0.021532766       165.00506
2.500       54.286721     0.020665109       167.48997
2.500       55.292031     0.019664029       168.39546
2.500       56.297340     0.019307894       174.52948
2.500       57.302650     0.018498380       176.33076
2.500       58.307960     0.018203853       182.81722
2.500       59.313269     0.017437161       184.33238
2.500       60.318579     0.016981278       188.79650
2.500       61.323889     0.016397809       191.57778
2.500       62.329198     0.016218716       198.95797
2.500       63.334508     0.015580063       200.52138
2.500       64.339818     0.015074643       203.40272
2.500       66.350437     0.014817051       219.26202
2.500       68.361056     0.013619139       220.41757
2.500       70.371675     0.013006168       229.62189
2.500       72.382295     0.012041415       231.33686
2.500       74.392914     0.011482824       239.50451
2.500       76.403533     0.011067195       250.06225
2.500       78.414153     0.010745871       262.47942
2.500       80.424772     0.010013620       263.89483
2.500       82.435391    0.0093128741       264.29875
2.500       84.446011    0.0094467919       288.19870
2.500       86.456630    0.0086980238       284.76444
2.500       88.467249    0.0082748494       290.25381
2.500       90.477868    0.0080643759       302.59943
2.500       92.488488    0.0076467401       306.48528
2.500       94.499107    0.0074496538       318.48535
2.500       96.509726    0.0070502597       321.06179
2.500       98.520346    0.0070193143       340.04996
2.500       100.53096    0.0066780129       343.72970
2.500       102.54158    0.0063079821       344.55676
2.500       104.55220    0.0059813399       346.31261
2.500       106.56282    0.0059306459       363.57114
2.500       108.57344    0.0054952474       356.31026
2.500       110.58406    0.0054850540       375.77577
2.500       112.59468    0.0052291271       378.14040
2.500       114.60530    0.0049861730       380.23466
2.500       116.61592    0.0048149571       386.84430
2.500       118.62654    0.0047314937       400.14197
2.500       120.63716    0.0045407076       403.86581
2.500       122.64778    0.0044011906       411.35756
2.500       124.65840    0.0043868974       430.51902
2.500       126.66902    0.0042674678       439.39154
2.500       128.67964    0.0039493355       426.30826
2.500       132.70087    0.0038405854       454.66239
2.500       136.72211    0.0033862773       438.43887
2.500       140.74335    0.0032263856       455.69072
2.500       144.76459    0.0030908298       475.04240
2.500       148.78583    0.0029776717       496.85740
2.500       152.80707    0.0028241837       510.49738
2.500       156.82831    0.0027902078       545.23052
2.500       160.84954    0.0025805524       544.05455
2.500       164.87078    0.0023526599       534.14665
2.500       168.89202    0.0022849407       557.66397
2.500       172.91326    0.0021944790       574.76005
2.500       176.93450    0.0021057637       590.90471
2.500       180.95574    0.0020035534       601.43438
2.500       184.97698    0.0018742789       600.97651
2.500       188.99821    0.0017239234       589.60522
2.500       193.01945    0.0017543567       639.13323
2.500       197.04069    0.0015686446       607.94261
2.500       201.06193    0.0015511770       638.73564
2.500       205.08317    0.0014009847       612.20055
2.500       209.10441    0.0014027414       649.73676
2.500       213.12565    0.0013645516       669.21761
2.500       217.14688    0.0011755844       609.79641
2.500       221.16812    0.0011533577       632.12340
2.500       225.18936    0.0010634769       615.23627
2.500       229.21060    0.0010602400       646.81272
2.500       233.23184    0.0010936156       702.90794
2.500       237.25308    0.0010536745       712.87321
2.500       241.27432   0.00093889475       668.06766
2.500       245.29555   0.00096915019       724.65347
2.500       249.31679   0.00089752521       704.64684
2.500       253.33803   0.00092650900       763.16963
2.500       257.35927   0.00089361552       771.68563
2.500       265.40175   0.00072192917       683.71669
2.500       273.44422   0.00072236883       748.23069
