# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.750       2.2619467       38.858636       22.782685
0.750       2.3247786       37.747882       24.027447
0.750       2.3876104       36.264785       25.006089
0.750       2.4504423       34.377444       25.625791
0.750       2.5132741       33.519009       26.957586
0.750       2.5761060       32.053198       27.760853
0.750       2.6389378       31.203912       29.051381
0.750       2.7017697       30.556987       30.529927
0.750       2.7646015       28.357508       30.355400
0.750       2.8274334       28.119452       32.199880
0.750       2.8902652       26.602121       32.538657
0.750       2.9530971       26.750622       34.900956
0.750       3.0159289       25.131768       34.926625
0.750       3.0787608       24.185837       35.756847
0.750       3.1415927       23.815542       37.409365
0.750       3.2044245       22.725328       37.881795
0.750       3.2672564       21.950368       38.784814
0.750       3.3300882       21.293676       39.837136
0.750       3.3929201       20.565444       40.693893
0.750       3.4557519       20.084499       41.991262
0.750       3.5185838       19.408812       42.832448
0.750       3.5814156       18.857017       43.884123
0.750       3.6442475       18.339864       44.966591
0.750       3.7070793       17.658970       45.575482
0.750       3.7699112       17.248781       46.818987
0.750       3.8327430       16.624240       47.417774
0.750       3.8955749       16.196072       48.505908
0.750       3.9584067       15.727860       49.419817
0.750       4.0212386       15.195313       50.056379
0.750       4.1469023       14.512289       52.429727
0.750       4.2725660       13.635626       53.878027
0.750       4.3982297       13.386035       57.697360
0.750       4.5238934       12.348240       57.917850
0.750       4.6495571       11.825725       60.218895
0.750       4.7752208       11.542653       63.673142
0.750       4.9008845       10.693482       63.769473
0.750       5.0265482       10.370448       66.723273
0.750       5.1522120       9.7859209       67.803658
0.750       5.2778757       9.3164683       69.390343
0.750       5.4035394       8.7286487       69.767351
0.750       5.5292031       8.5336105       73.078680
0.750       5.6548668       8.0751478       73.975493
0.750       5.7805305       7.7449525       75.786545
0.750       5.9061942       7.4384854       77.638643
0.750       6.0318579       7.2728173       80.858604
0.750       6.1575216       6.9878466       82.647830
0.750       6.2831853       6.6911672       84.083687
0.750       6.4088490       6.4276417       85.716028
0.750       6.5345127       6.1674963       87.180384
0.750       6.6601764       5.9302287       88.756241
0.750       6.7858401       5.8185804       92.108173
0.750       6.9115038       5.5684004       93.136171
0.750       7.0371675       5.3804348       94.990748
0.750       7.1628313       5.1775970       96.394590
0.750       7.2884950       5.0207080       98.480171
0.750       7.4141587       4.8545238       100.23111
0.750       7.5398224       4.7286470       102.68110
0.750       7.6654861       4.5663932       104.19879
0.750       7.7911498       4.4518930       106.66443
0.750       7.9168135       4.2698949       107.33434
0.750       8.0424772       4.1879236       110.36682
0.750       8.2938046       3.9541861       114.28488
0.750       8.5451320       3.7402061       118.22849
0.750       8.7964594       3.4006644       117.26212
0.750       9.0477868       3.2927271       123.55294
0.750       9.2991143       3.1421400       128.00312
0.750       9.5504417       2.9449845       129.96417
0.750       9.8017691       2.9404013       140.27822
0.750       10.053096       2.7705990       142.60787
0.750       10.304424       2.6409404       146.38616
0.750       10.555751       2.4851106       148.07558
0.750       10.807079       2.4028133       153.64387
0.750       11.058406       2.3010772       157.64458
0.750       11.309734       2.1803700       159.79294
0.750       11.561061       2.1107789       165.23653
0.750       11.812388       2.0172253       168.43712
0.750       12.063716       1.9524009       173.65310
0.750       12.315043       1.8930957       179.12271
0.750       12.566371       1.8091226       181.87284
0.750       12.817698       1.7614288       187.91673
0.750       13.069025       1.6582034       187.51571
0.750       13.320353       1.6305265       195.22944
0.750       13.571680       1.5625056       197.87581
0.750       13.823008       1.4984614       200.50420
0.750       14.074335       1.4887511       210.26937
0.750       14.325663       1.4273032       212.58403
0.750       14.576990       1.3758550       215.89693
0.750       14.828317       1.3417552       221.62520
0.750       15.079645       1.2782250       222.05007
0.750       15.330972       1.2533856       228.80423
0.750       15.582300       1.2168647       233.24223
0.750       15.833627       1.1911263       239.53517
0.750       16.084954       1.1405599       240.46277
0.750       16.587609       1.0801531       249.75084
0.750       17.090264       1.0124213       256.02233
0.750       17.592919      0.97643868       269.35741
0.750       18.095574      0.94206233       282.79190
0.750       18.598229      0.88422494       288.16933
0.750       19.100883      0.84959867       299.94694
0.750       19.603538      0.80965768       309.01182
0.750       20.106193      0.77084250       317.41354
0.750       20.608848      0.74052844       328.37731
0.750       21.111503      0.72193860       344.13430
0.750       21.614157      0.68417675       349.98828
0.750       22.116812      0.64208806       351.91068
0.750       22.619467      0.61957495       363.25468
0.750       23.122122      0.59892977       375.08459
0.750       23.624777      0.58089725       388.03662
0.750       24.127432      0.56636114       402.99252
0.750       24.630086      0.54553718       412.94519
0.750       25.132741      0.51605672       415.03744
0.750       25.635396      0.50047920       427.14604
0.750       26.138051      0.49088527       444.08883
0.750       26.640706      0.47254721       452.63969
0.750       27.143361      0.46778159       473.91912
0.750       27.646015      0.44546418       476.84878
0.750       28.148670      0.42932365       485.09714
0.750       28.651325      0.42107914       501.72775
0.750       29.153980      0.40954548       514.12171
0.750       29.656635      0.39532596       522.38560
0.750       30.159289      0.38618509       536.69689
0.750       30.661944      0.37022765       540.67736
0.750       31.164599      0.36691838       562.63191
0.750       31.667254      0.35358163       568.84137
0.750       32.169909      0.34362438       579.56709
0.750       33.175218      0.32760752       605.99006
0.750       34.180528      0.30691028       620.89477
0.750       35.185838      0.30052513       663.21560
0.750       36.191147      0.28987228       696.11982
0.750       37.196457      0.27140726       707.61404
0.750       38.201767      0.25831982       729.58910
0.750       39.207076      0.24667420       753.16019
0.750       40.212386      0.23825061       784.84486
0.750       41.217696      0.23394004       829.90034
0.750       42.223005      0.22300047       850.40043
0.750       43.228315      0.21071879       862.33983
0.750       44.233625      0.20990640       920.35105
0.750       45.238934      0.20257844       950.16839
0.750       46.244244      0.18790096       941.39592
0.750       47.249554      0.18571669       992.46300
0.750       48.254863      0.18097716       1030.1899
0.750       49.260173      0.17287681       1046.8749
0.750       50.265482      0.17183695       1105.5958
0.750       51.270792      0.16296564       1112.6956
0.750       52.276102      0.15991680       1157.3745
0.750       53.281411      0.15374365       1178.1337
0.750       54.286721      0.14887070       1206.5917
0.750       55.292031      0.14562679       1247.0939
0.750       56.297340      0.14248563       1287.9677
0.750       57.302650      0.13833295       1318.6211
0.750       58.307960      0.13600909       1365.9089
0.750       59.313269      0.12927347       1366.5806
0.750       60.318579      0.12906391       1434.9223
0.750       61.323889      0.12502296       1460.6599
0.750       62.329198      0.12164871       1492.2871
0.750       63.334508      0.12150801       1563.8546
0.750       64.339818      0.11650885       1572.0583
0.750       66.350437      0.11185896       1655.2835
0.750       68.361056      0.10699097       1731.5844
0.750       70.371675     0.099792456       1761.8204
0.750       72.382295     0.099244667       1906.6654
